Data_year;zone;type_habitat;epoque;nombre_pièces;loyer_moyen;moyenne_loyer_mensuel;surface_moyenne;nombre_observations
2018;69008;appartement;3. Entre 1971-1990 ;1;16,4;487;30;89
2018;69008;appartement;3. Entre 1971-1990 ;2;12,3;569;46;100
2018;69008;appartement;3. Entre 1971-1990 ;3;10,5;749;71;137
2018;69008;maison;3. Entre 1971-1990 ;4;9,9;962;98;146
2018;69008;appartement;3. Entre 1971-1990 ;2;11,4;808;71;129
2018;69008;appartement;3. Entre 1971-1990 ;2;10,6;704;67;343
2018;69008;appartement;4. Entre 1991-2005 ;2;11,7;765;66;433
2018;69008;appartement;4. Entre 1991-2005 ;1;;;;36
2018;69008;appartement;4. Entre 1991-2005 ;2;12,2;616;51;128
2018;69008;appartement;4. Entre 1991-2005 ;3;11,4;755;66;160
2018;69008;maison;4. Entre 1991-2005 ;4;11,2;1163;104;109
2018;69008;appartement;4. Entre 1991-2005 ;2;11,9;694;58;115
2018;69008;appartement;4. Entre 1991-2005 ;2;11,6;812;70;318
2018;69008;appartement;5. Après 2005 ;2;11,5;757;66;570
2018;69008;appartement;5. Après 2005 ;1;;;;28
2018;69008;appartement;5. Après 2005 ;2;12,3;587;48;208
2018;69008;appartement;5. Après 2005 ;3;11,4;751;66;232
2018;69008;maison;5. Après 2005 ;4;10,9;1063;97;102
2018;69008;appartement;5. Après 2005 ;2;11,7;716;61;220
2018;69008;appartement;5. Après 2005 ;2;11,4;790;69;350
2018;69008;maison; ;3;10,6;1004;95;209
2018;69008;appartement; ;3;;;;58
2018;69008;appartement; ;4;;;;151
2018;69008;maison; ;3;10,6;1004;95;209
2018;69008;maison; ;3;10,9;973;89;58
2018;69008;appartement; ;3;;;;20
2018;69008;appartement; ;4;;;;38
2018;69008;maison; ;3;10,3;1030;100;151
2018;69008;appartement; ;3;;;;38
2018;69008;appartement; ;4;;;;113
2018;69008;maison; ;3;10,9;973;89;58
2018;69008;maison; ;3;10,9;973;89;58
2018;69008;maison; ;3;10,3;1030;100;151
2018;69008;maison; ;3;10,3;1030;100;151
2018;69008;maison; 1. Avant 1946;3;9,5;937;99;71
2018;69008;appartement; 1. Avant 1946;3;;;;28
2018;69008;appartement; 1. Avant 1946;4;;;;43
2018;69008;appartement; 1. Avant 1946; ;;;;19
2018;69008;maison; 1. Avant 1946;3;9,1;899;99;52
2018;69008;appartement; 2. Entre 1946-1970; ;;;;41
2018;69008;appartement; 2. Entre 1946-1970;3;;;;12
2018;69008;appartement; 2. Entre 1946-1970;4;;;;29
2018;69008;appartement; 2. Entre 1946-1970; ;;;;10
2018;69008;appartement; 2. Entre 1946-1970; ;;;;31
2018;69008;appartement; 3. Entre 1971-1990; ;;;;43
2018;69008;appartement; 3. Entre 1971-1990;3;;;;5
2018;69008;appartement; 3. Entre 1971-1990;4;;;;38
2018;69008;appartement; 3. Entre 1971-1990; ;;;;9
2018;69008;appartement; 3. Entre 1971-1990; ;;;;34
2018;69008;appartement; 4. Entre 1991-2005; ;;;;31
2018;69008;appartement; 4. Entre 1991-2005;3;;;;3
2018;69008;appartement; 4. Entre 1991-2005;4;;;;28
2018;69008;appartement; 4. Entre 1991-2005; ;;;;11
2018;69008;appartement; 4. Entre 1991-2005; ;;;;20
2018;69008;appartement; 5. Après 2005; ;;;;23
2018;69008;appartement; 5. Après 2005;3;;;;10
2018;69008;appartement; 5. Après 2005;4;;;;13
2018;69008;appartement; 5. Après 2005; ;;;;9
2018;69008;appartement; 5. Après 2005; ;;;;14
2018;69008;maison;1. Avant 1946 ;3;9,5;937;99;71
2018;69008;maison;1. Avant 1946 ;3;9,5;937;99;71
2018;69008;appartement;1. Avant 1946 ; ;;;;19
2018;69008;maison;1. Avant 1946 ;3;9,1;899;99;52
2018;69008;appartement;2. Entre 1946-1970 ; ;;;;41
2018;69008;appartement;2. Entre 1946-1970 ;3;;;;41
2018;69008;appartement;2. Entre 1946-1970 ; ;;;;10
2018;69008;appartement;2. Entre 1946-1970 ; ;;;;31
2018;69008;appartement;3. Entre 1971-1990 ; ;;;;43
2018;69008;appartement;3. Entre 1971-1990 ;3;;;;43
2018;69008;appartement;3. Entre 1971-1990 ; ;;;;9
2018;69008;appartement;3. Entre 1971-1990 ; ;;;;34
2018;69008;appartement;4. Entre 1991-2005 ; ;;;;31
2018;69008;appartement;4. Entre 1991-2005 ;3;;;;31
2018;69008;appartement;4. Entre 1991-2005 ; ;;;;11
2018;69008;appartement;4. Entre 1991-2005 ; ;;;;20
2018;69008;appartement;5. Après 2005 ; ;;;;23
2018;69008;appartement;5. Après 2005 ;3;;;;23
2018;69008;appartement;5. Après 2005 ; ;;;;9
2018;69008;appartement;5. Après 2005 ; ;;;;14
2018;69008;appartement; ;2;10,9;691;63;2787
2018;69008;appartement; ;1;15,3;435;28;309
2018;69008;appartement; ;2;12,4;573;46;817
2018;69008;appartement; ;3;10,9;718;66;1018
2018;69008;maison; ;4;9,5;908;95;643
2018;69008;appartement; ;1;15,3;435;28;309
2018;69008;appartement; ;2;12,4;573;46;817
2018;69008;appartement; ;3;10,9;718;66;1018
2018;69008;maison; ;4;9,5;908;95;643
2018;69008;appartement; ;2;11,6;690;59;791
2018;69008;appartement; ;1;15,1;445;29;102
2018;69008;appartement; ;2;13;576;44;267
2018;69008;appartement; ;3;11;729;66;272
2018;69008;maison; ;4;10,2;1075;105;150
2018;69008;appartement; ;2;10,6;692;65;1996
2018;69008;appartement; ;1;15,4;429;28;207
2018;69008;appartement; ;2;11,9;570;48;550
2018;69008;appartement; ;3;10,8;713;66;746
2018;69008;maison; ;4;9,3;858;93;493
2018;69008;appartement; ;2;11,6;690;59;791
2018;69008;appartement; ;1;15,1;445;29;102
2018;69008;appartement; ;2;13;576;44;267
2018;69008;appartement; ;3;11;729;66;272
2018;69008;maison; ;4;10,2;1075;105;150
2018;69008;appartement; ;2;10,6;692;65;1996
2018;69008;appartement; ;1;15,4;429;28;207
2018;69008;appartement; ;2;11,9;570;48;550
2018;69008;appartement; ;3;10,8;713;66;746
2018;69008;maison; ;4;9,3;858;93;493
2018;69008;appartement; 1. Avant 1946;2;10,9;701;65;593
2018;69008;appartement; 1. Avant 1946;1;15,2;444;29;103
2018;69008;appartement; 1. Avant 1946;2;12;541;45;211
2018;69008;appartement; 1. Avant 1946;3;11,1;717;65;170
2018;69008;maison; 1. Avant 1946;4;9,6;987;103;109
2018;69008;appartement; 1. Avant 1946;2;11,8;690;58;164
2018;69008;appartement; 1. Avant 1946;2;10,4;706;68;429
2018;69008;appartement; 2. Entre 1946-1970;2;10;652;65;816
2018;69008;appartement; 2. Entre 1946-1970;1;17,7;393;22;54
2018;69008;appartement; 2. Entre 1946-1970;2;12,8;541;42;175
2018;69008;appartement; 2. Entre 1946-1970;3;9,5;617;65;331
2018;69008;maison; 2. Entre 1946-1970;4;9,2;798;87;256
2018;69008;appartement; 2. Entre 1946-1970;2;11,5;674;59;192
2018;69008;appartement; 2. Entre 1946-1970;2;9,7;646;67;624
2018;69008;appartement; 3. Entre 1971-1990;2;10,7;686;64;429
2018;69008;appartement; 3. Entre 1971-1990;1;15;430;29;88
2018;69008;appartement; 3. Entre 1971-1990;2;12,4;570;46;99
2018;69008;appartement; 3. Entre 1971-1990;3;10,5;746;71;134
2018;69008;maison; 3. Entre 1971-1990;4;9,3;924;100;108
2018;69008;appartement; 3. Entre 1971-1990;2;10,7;744;70;120
2018;69008;appartement; 3. Entre 1971-1990;2;10,8;655;61;309
2018;69008;appartement; 4. Entre 1991-2005;2;11,7;717;61;402
2018;69008;appartement; 4. Entre 1991-2005;1;;;;36
2018;69008;appartement; 4. Entre 1991-2005;2;12,7;612;48;125
2018;69008;appartement; 4. Entre 1991-2005;3;11,4;755;66;160
2018;69008;maison; 4. Entre 1991-2005;4;10,3;1025;99;81
2018;69008;appartement; 4. Entre 1991-2005;2;12,4;660;53;104
2018;69008;appartement; 4. Entre 1991-2005;2;11,3;750;66;298
2018;69008;appartement; 5. Après 2005;2;11,3;698;62;547
2018;69008;appartement; 5. Après 2005;1;;;;28
2018;69008;appartement; 5. Après 2005;2;12,3;586;48;207
2018;69008;appartement; 5. Après 2005;3;11,3;739;65;223
2018;69008;maison; 5. Après 2005;4;9,8;905;93;89
2018;69008;appartement; 5. Après 2005;2;11,7;687;59;211
2018;69008;appartement; 5. Après 2005;2;11;708;64;336
2018;69008;appartement;1. Avant 1946 ;2;10,9;701;65;593
2018;69008;appartement;1. Avant 1946 ;1;15,2;444;29;103
2018;69008;appartement;1. Avant 1946 ;2;12;541;45;211
2018;69008;appartement;1. Avant 1946 ;3;11,1;717;65;170
2018;69008;maison;1. Avant 1946 ;4;9,6;987;103;109
2018;69008;appartement;1. Avant 1946 ;2;11,8;690;58;164
2018;69008;appartement;1. Avant 1946 ;2;10,4;706;68;429
2018;69008;appartement;2. Entre 1946-1970 ;2;10;652;65;816
2018;69008;appartement;2. Entre 1946-1970 ;1;17,7;393;22;54
2018;69008;appartement;2. Entre 1946-1970 ;2;12,8;541;42;175
2018;69008;appartement;2. Entre 1946-1970 ;3;9,5;617;65;331
2018;69008;maison;2. Entre 1946-1970 ;4;9,2;798;87;256
2018;69008;appartement;2. Entre 1946-1970 ;2;11,5;674;59;192
2018;69008;appartement;2. Entre 1946-1970 ;2;9,7;646;67;624
2018;69008;appartement;3. Entre 1971-1990 ;2;10,7;686;64;429
2018;69008;appartement;3. Entre 1971-1990 ;1;15;430;29;88
2018;69008;appartement;3. Entre 1971-1990 ;2;12,4;570;46;99
2018;69008;appartement;3. Entre 1971-1990 ;3;10,5;746;71;134
2018;69008;maison;3. Entre 1971-1990 ;4;9,3;924;100;108
2018;69008;appartement;3. Entre 1971-1990 ;2;10,7;744;70;120
2018;69008;appartement;3. Entre 1971-1990 ;2;10,8;655;61;309
2018;69008;appartement;4. Entre 1991-2005 ;2;11,7;717;61;402
2018;69008;appartement;4. Entre 1991-2005 ;1;;;;36
2018;69008;appartement;4. Entre 1991-2005 ;2;12,7;612;48;125
2018;69008;appartement;4. Entre 1991-2005 ;3;11,4;755;66;160
2018;69008;maison;4. Entre 1991-2005 ;4;10,3;1025;99;81
2018;69008;appartement;4. Entre 1991-2005 ;2;12,4;660;53;104
2018;69008;appartement;4. Entre 1991-2005 ;2;11,3;750;66;298
2018;69008;appartement;5. Après 2005 ;2;11,3;698;62;547
2018;69008;appartement;5. Après 2005 ;1;;;;28
2018;69008;appartement;5. Après 2005 ;2;12,3;586;48;207
2018;69008;appartement;5. Après 2005 ;3;11,3;739;65;223
2018;69008;maison;5. Après 2005 ;4;9,8;905;93;89
2018;69008;appartement;5. Après 2005 ;2;11,7;687;59;211
2018;69008;appartement;5. Après 2005 ;2;11;708;64;336
2018;69009;appartement; ;2;11,5;646;56;2663
2018;69009;appartement; ;3;;;;13
2018;69009;maison; ;4;10,2;908;89;395
2018;69009;appartement; ;4;;;;5
2018;69009;appartement; ;1;15,1;430;28;448
2018;69009;appartement; ;2;12,4;565;45;975
2018;69009;appartement; ;3;11;703;64;832
2018;69009;maison; ;4;10,2;886;87;390
2018;69009;appartement; ;1;15,1;431;29;450
2018;69009;appartement; ;2;12,5;567;45;983
2018;69009;appartement; ;3;11;703;64;835
2018;69009;appartement; ;3;;;;18
2018;69009;appartement; ;1;15,1;430;28;448
2018;69009;appartement; ;2;12,4;565;45;975
2018;69009;appartement; ;3;11;703;64;832
2018;69009;maison; ;4;10,2;886;87;390
2018;69009;appartement; ;1;15,1;431;29;450
2018;69009;appartement; ;2;12,5;567;45;983
2018;69009;appartement; ;3;11;703;64;835
2018;69009;maison; ;4;10,2;908;89;395
2018;69009;appartement; ;2;12;642;54;747
2018;69009;maison; ;4;9,9;865;87;85
2018;69009;appartement; ;1;15,7;429;27;144
2018;69009;appartement; ;2;13,1;588;45;301
2018;69009;appartement; ;3;11,4;723;64;217
2018;69009;appartement; ;2;11,3;648;57;1916
2018;69009;maison; ;4;10,3;926;90;310
2018;69009;appartement; ;1;14,8;431;29;306
2018;69009;appartement; ;2;12;552;46;682
2018;69009;appartement; ;3;10,8;694;64;618
2018;69009;appartement; ;2;12;642;54;747
2018;69009;appartement; ;1;15,7;429;27;144
2018;69009;appartement; ;2;13,1;588;45;301
2018;69009;appartement; ;3;11,4;723;64;217
2018;69009;maison; ;4;9,9;865;87;85
2018;69009;appartement; ;2;11,3;648;57;1916
2018;69009;appartement; ;1;14,8;431;29;306
2018;69009;appartement; ;2;12;552;46;682
2018;69009;appartement; ;3;10,8;694;64;618
2018;69009;maison; ;4;10,3;926;90;310
2018;69009;appartement; 1. Avant 1946;2;12;604;51;586
2018;69009;appartement; 1. Avant 1946;4;;;;19
2018;69009;appartement; 1. Avant 1946;1;15,4;419;27;162
2018;69009;appartement; 1. Avant 1946;2;12,6;560;45;275
2018;69009;appartement; 1. Avant 1946;3;10,8;689;64;130
2018;69009;appartement; 1. Avant 1946;2;12,2;627;51;205
2018;69009;appartement; 1. Avant 1946;2;11,7;588;50;381
2018;69009;appartement; 2. Entre 1946-1970;2;10,8;604;56;821
2018;69009;appartement; 2. Entre 1946-1970;4;9,8;766;78;227
2018;69009;appartement; 2. Entre 1946-1970;1;14,6;454;31;66
2018;69009;appartement; 2. Entre 1946-1970;2;12,3;513;42;220
2018;69009;appartement; 2. Entre 1946-1970;3;10,2;600;59;308
2018;69009;appartement; 2. Entre 1946-1970;2;11,3;630;56;174
2018;69009;appartement; 2. Entre 1946-1970;2;10,6;592;56;647
2018;69009;appartement; 3. Entre 1971-1990;2;11;655;59;550
2018;69009;maison; 3. Entre 1971-1990;4;10,1;1028;102;66
2018;69009;appartement; 3. Entre 1971-1990;1;14,4;432;30;142
2018;69009;appartement; 3. Entre 1971-1990;2;12;546;46;236
2018;69009;appartement; 3. Entre 1971-1990;3;10,2;649;63;106
2018;69009;appartement; 3. Entre 1971-1990;2;11,7;610;52;137
2018;69009;appartement; 3. Entre 1971-1990;2;10,8;673;62;413
2018;69009;appartement; 4. Entre 1991-2005;2;11,3;669;59;405
2018;69009;maison; 4. Entre 1991-2005;4;9,6;815;85;57
2018;69009;appartement; 4. Entre 1991-2005;1;16,4;422;26;52
2018;69009;appartement; 4. Entre 1991-2005;2;12;590;49;132
2018;69009;appartement; 4. Entre 1991-2005;3;11,3;750;66;164
2018;69009;appartement; 4. Entre 1991-2005;2;11,6;691;60;120
2018;69009;appartement; 4. Entre 1991-2005;2;11,1;658;59;285
2018;69009;appartement; 5. Après 2005;2;12,4;691;56;301
2018;69009;appartement; 5. Après 2005;4;;;;26
2018;69009;appartement; 5. Après 2005;1;;;;28
2018;69009;appartement; 5. Après 2005;2;13,5;610;45;120
2018;69009;appartement; 5. Après 2005;3;11,6;760;66;127
2018;69009;appartement; 5. Après 2005;2;12,7;656;52;111
2018;69009;appartement; 5. Après 2005;2;12,3;713;58;190
2018;69009;appartement;1. Avant 1946 ;2;12;604;51;586
2018;69009;appartement;1. Avant 1946 ;1;15,4;419;27;162
2018;69009;appartement;1. Avant 1946 ;2;12,6;560;45;275
2018;69009;appartement;1. Avant 1946 ;3;10,8;689;64;130
2018;69009;appartement;1. Avant 1946 ;4;;;;19
2018;69009;appartement;1. Avant 1946 ;2;12,2;627;51;205
2018;69009;appartement;1. Avant 1946 ;2;11,7;588;50;381
2018;69009;appartement;2. Entre 1946-1970 ;2;10,8;604;56;821
2018;69009;appartement;2. Entre 1946-1970 ;1;14,6;454;31;66
2018;69009;appartement;2. Entre 1946-1970 ;2;12,3;513;42;220
2018;69009;appartement;2. Entre 1946-1970 ;3;10,2;600;59;308
2018;69009;appartement;2. Entre 1946-1970 ;4;9,8;766;78;227
2018;69009;appartement;2. Entre 1946-1970 ;2;11,3;630;56;174
2018;69009;appartement;2. Entre 1946-1970 ;2;10,6;592;56;647
2018;69009;appartement;3. Entre 1971-1990 ;2;11;655;59;550
2018;69009;appartement;3. Entre 1971-1990 ;1;14,4;432;30;142
2018;69009;appartement;3. Entre 1971-1990 ;2;12;546;46;236
2018;69009;appartement;3. Entre 1971-1990 ;3;10,2;649;63;106
2018;69009;maison;3. Entre 1971-1990 ;4;10,1;1028;102;66
2018;69009;appartement;3. Entre 1971-1990 ;2;11,7;610;52;137
2018;69009;appartement;3. Entre 1971-1990 ;2;10,8;673;62;413
2018;69009;appartement;4. Entre 1991-2005 ;2;11,3;669;59;405
2018;69009;appartement;4. Entre 1991-2005 ;1;16,4;422;26;52
2018;69009;appartement;4. Entre 1991-2005 ;2;12;590;49;132
2018;69009;appartement;4. Entre 1991-2005 ;3;11,3;750;66;164
2018;69009;maison;4. Entre 1991-2005 ;4;9,6;815;85;57
2018;69009;appartement;4. Entre 1991-2005 ;2;11,6;691;60;120
2018;69009;appartement;4. Entre 1991-2005 ;2;11,1;658;59;285
2018;69009;appartement;5. Après 2005 ;2;12,4;691;56;301
2018;69009;appartement;5. Après 2005 ;1;;;;28
2018;69009;appartement;5. Après 2005 ;2;13,5;610;45;120
2018;69009;appartement;5. Après 2005 ;3;11,6;760;66;127
2018;69009;appartement;5. Après 2005 ;4;;;;26
2018;69009;appartement;5. Après 2005 ;2;12,7;656;52;111
2018;69009;appartement;5. Après 2005 ;2;12,3;713;58;190
2018;69009;appartement; ; ;;;;18
2018;69009;appartement; ;3;;;;13
2018;69009;appartement; ;4;;;;5
2018;69009;appartement; ;3;;;;18
2018;69009;appartement; ; ;;;;8
2018;69009;appartement; ;3;;;;7
2018;69009;appartement; ;4;;;;1
2018;69009;appartement; ; ;;;;10
2018;69009;appartement; ;3;;;;6
2018;69009;appartement; ;4;;;;4
2018;69009;appartement; ; ;;;;8
2018;69009;appartement; ;3;;;;8
2018;69009;appartement; ; ;;;;10
2018;69009;appartement; ;3;;;;10
2018;69009;appartement; 1. Avant 1946; ;;;;10
2018;69009;appartement; 1. Avant 1946;3;;;;7
2018;69009;appartement; 1. Avant 1946;4;;;;3
2018;69009;appartement; 1. Avant 1946; ;;;;4
2018;69009;appartement; 1. Avant 1946; ;;;;6
2018;69009;appartement; 2. Entre 1946-1970; ;;;;2
2018;69009;appartement; 2. Entre 1946-1970;3;;;;1
2018;69009;appartement; 2. Entre 1946-1970;4;;;;1
2018;69009;appartement; 2. Entre 1946-1970; ;;;;2
2018;69009;appartement; 3. Entre 1971-1990; ;;;;1
2018;69009;appartement; 3. Entre 1971-1990;3;;;;1
2018;69009;appartement; 3. Entre 1971-1990;4;;;;
2018;69009;appartement; 3. Entre 1971-1990; ;;;;1
2018;69009;appartement; 4. Entre 1991-2005; ;;;;1
2018;69009;appartement; 4. Entre 1991-2005;3;;;;
2018;69009;appartement; 4. Entre 1991-2005;4;;;;1
2018;69009;appartement; 4. Entre 1991-2005; ;;;;1
2018;69009;appartement; 5. Après 2005; ;;;;4
2018;69009;appartement; 5. Après 2005;3;;;;4
2018;69009;appartement; 5. Après 2005;4;;;;
2018;69009;appartement; 5. Après 2005; ;;;;3
2018;69009;appartement; 5. Après 2005; ;;;;1
2018;69009;appartement;1. Avant 1946 ; ;;;;10
2018;69009;appartement;1. Avant 1946 ;3;;;;10
2018;69009;appartement;1. Avant 1946 ; ;;;;4
2018;69009;appartement;1. Avant 1946 ; ;;;;6
2018;69009;appartement;2. Entre 1946-1970 ; ;;;;2
2018;69009;appartement;2. Entre 1946-1970 ;3;;;;2
2018;69009;appartement;2. Entre 1946-1970 ; ;;;;2
2018;69009;appartement;3. Entre 1971-1990 ; ;;;;1
2018;69009;appartement;3. Entre 1971-1990 ;3;;;;1
2018;69009;appartement;3. Entre 1971-1990 ; ;;;;1
2018;69009;appartement;4. Entre 1991-2005 ; ;;;;1
2018;69009;appartement;4. Entre 1991-2005 ;3;;;;1
2018;69009;appartement;4. Entre 1991-2005 ; ;;;;1
2018;69009;appartement;5. Après 2005 ; ;;;;4
2018;69009;appartement;5. Après 2005 ;3;;;;4
2018;69009;appartement;5. Après 2005 ; ;;;;3
2018;69009;appartement;5. Après 2005 ; ;;;;1
2018;69009;appartement; ;2;11,5;640;56;2645
2018;69009;appartement; ;1;15,1;430;28;448
2018;69009;appartement; ;2;12,4;565;45;975
2018;69009;appartement; ;3;11;703;64;832
2018;69009;maison; ;4;10,2;886;87;390
2018;69009;appartement; ;1;15,1;430;28;448
2018;69009;appartement; ;2;12,4;565;45;975
2018;69009;appartement; ;3;11;703;64;832
2018;69009;maison; ;4;10,2;886;87;390
2018;69009;appartement; ;2;12;634;53;739
2018;69009;appartement; ;1;15,9;428;27;143
2018;69009;appartement; ;2;13;583;45;295
2018;69009;appartement; ;3;11,4;723;64;217
2018;69009;maison; ;4;9,9;808;81;84
2018;69009;appartement; ;2;11,3;643;57;1906
2018;69009;appartement; ;1;14,8;431;29;305
2018;69009;appartement; ;2;12;552;46;680
2018;69009;appartement; ;3;10,8;694;64;615
2018;69009;maison; ;4;10,3;919;90;306
2018;69009;appartement; ;2;12;634;53;739
2018;69009;appartement; ;1;15,9;428;27;143
2018;69009;appartement; ;2;13;583;45;295
2018;69009;appartement; ;3;11,4;723;64;217
2018;69009;maison; ;4;9,9;808;81;84
2018;69009;appartement; ;2;11,3;643;57;1906
2018;69009;appartement; ;1;14,8;431;29;305
2018;69009;appartement; ;2;12;552;46;680
2018;69009;appartement; ;3;10,8;694;64;615
2018;69009;maison; ;4;10,3;919;90;306
2018;69009;appartement; 1. Avant 1946;1;12;585;49;576
2018;69009;appartement; 1. Avant 1946;1;15,4;419;27;161
2018;69009;appartement; 1. Avant 1946;2;12,5;554;45;271
2018;69009;appartement; 1. Avant 1946;3;10,8;690;64;128
2018;69009;appartement; 1. Avant 1946;4;;;;16
2018;69009;appartement; 1. Avant 1946;1;12,5;580;46;201
2018;69009;appartement; 1. Avant 1946;2;11,8;588;50;375
2018;69009;appartement; 2. Entre 1946-1970;2;10,7;587;55;819
2018;69009;appartement; 2. Entre 1946-1970;1;14,6;454;31;66
2018;69009;appartement; 2. Entre 1946-1970;2;12,3;513;42;220
2018;69009;appartement; 2. Entre 1946-1970;3;10,2;600;59;307
2018;69009;appartement; 2. Entre 1946-1970;4;9,4;715;76;226
2018;69009;appartement; 2. Entre 1946-1970;2;11,3;630;56;174
2018;69009;appartement; 2. Entre 1946-1970;2;10,4;566;54;645
2018;69009;appartement; 3. Entre 1971-1990;2;11;655;60;549
2018;69009;appartement; 3. Entre 1971-1990;1;14,4;432;30;142
2018;69009;appartement; 3. Entre 1971-1990;2;11,9;542;46;235
2018;69009;appartement; 3. Entre 1971-1990;3;10,2;649;63;106
2018;69009;maison; 3. Entre 1971-1990;4;10,1;1028;102;66
2018;69009;appartement; 3. Entre 1971-1990;2;11,6;608;52;136
2018;69009;appartement; 3. Entre 1971-1990;2;10,8;673;62;413
2018;69009;appartement; 4. Entre 1991-2005;2;11,4;668;58;404
2018;69009;appartement; 4. Entre 1991-2005;1;16,4;422;26;52
2018;69009;appartement; 4. Entre 1991-2005;2;12;590;49;132
2018;69009;appartement; 4. Entre 1991-2005;3;11,3;750;66;164
2018;69009;maison; 4. Entre 1991-2005;4;10;836;84;56
2018;69009;appartement; 4. Entre 1991-2005;2;11,6;691;60;120
2018;69009;appartement; 4. Entre 1991-2005;2;11,4;656;58;284
2018;69009;appartement; 5. Après 2005;2;12,4;697;56;297
2018;69009;appartement; 5. Après 2005;1;;;;27
2018;69009;appartement; 5. Après 2005;2;13,5;610;45;117
2018;69009;appartement; 5. Après 2005;3;11,6;760;66;127
2018;69009;appartement; 5. Après 2005;4;;;;26
2018;69009;appartement; 5. Après 2005;2;12,7;670;53;108
2018;69009;appartement; 5. Après 2005;2;12,3;713;58;189
2018;69009;appartement;1. Avant 1946 ;1;12;585;49;576
2018;69009;appartement;1. Avant 1946 ;1;15,4;419;27;161
2018;69009;appartement;1. Avant 1946 ;2;12,5;554;45;271
2018;69009;appartement;1. Avant 1946 ;3;10,8;690;64;128
2018;69009;appartement;1. Avant 1946 ;4;;;;16
2018;69009;appartement;1. Avant 1946 ;1;12,5;580;46;201
2018;69009;appartement;1. Avant 1946 ;2;11,8;588;50;375
2018;69009;appartement;2. Entre 1946-1970 ;2;10,7;587;55;819
2018;69009;appartement;2. Entre 1946-1970 ;1;14,6;454;31;66
2018;69009;appartement;2. Entre 1946-1970 ;2;12,3;513;42;220
2018;69009;appartement;2. Entre 1946-1970 ;3;10,2;600;59;307
2018;69009;appartement;2. Entre 1946-1970 ;4;9,4;715;76;226
2018;69009;appartement;2. Entre 1946-1970 ;2;11,3;630;56;174
2018;69009;appartement;2. Entre 1946-1970 ;2;10,4;566;54;645
2018;69009;appartement;3. Entre 1971-1990 ;2;11;655;60;549
2018;69009;appartement;3. Entre 1971-1990 ;1;14,4;432;30;142
2018;69009;appartement;3. Entre 1971-1990 ;2;11,9;542;46;235
2018;69009;appartement;3. Entre 1971-1990 ;3;10,2;649;63;106
2018;69009;maison;3. Entre 1971-1990 ;4;10,1;1028;102;66
2018;69009;appartement;3. Entre 1971-1990 ;2;11,6;608;52;136
2018;69009;appartement;3. Entre 1971-1990 ;2;10,8;673;62;413
2018;69009;appartement;4. Entre 1991-2005 ;2;11,4;668;58;404
2018;69009;appartement;4. Entre 1991-2005 ;1;16,4;422;26;52
2018;69009;appartement;4. Entre 1991-2005 ;2;12;590;49;132
2018;69009;appartement;4. Entre 1991-2005 ;3;11,3;750;66;164
2018;69009;maison;4. Entre 1991-2005 ;4;10;836;84;56
2018;69009;appartement;4. Entre 1991-2005 ;2;11,6;691;60;120
2018;69009;appartement;4. Entre 1991-2005 ;2;11,4;656;58;284
2018;69009;appartement;5. Après 2005 ;2;12,4;697;56;297
2018;69009;appartement;5. Après 2005 ;1;;;;27
2018;69009;appartement;5. Après 2005 ;2;13,5;610;45;117
2018;69009;appartement;5. Après 2005 ;3;11,6;760;66;127
2018;69009;appartement;5. Après 2005 ;4;;;;26
2018;69009;appartement;5. Après 2005 ;2;12,7;670;53;108
2018;69009;appartement;5. Après 2005 ;2;12,3;713;58;189
2018;69010;appartement; ;2;10,1;697;69;2616
2018;69010;appartement; ;3;;;;62
2018;69010;maison; ;4;9,4;942;100;551
2018;69010;appartement; ;4;;;;127
2018;69010;appartement; ;1;13,6;418;31;327
2018;69010;appartement; ;2;11,5;526;46;815
2018;69010;appartement; ;3;10;654;65;861
2018;69010;maison; ;4;9,3;826;88;424
2018;69010;appartement; ;1;13,7;418;30;329
2018;69010;appartement; ;2;11,5;524;46;825
2018;69010;appartement; ;3;10;656;66;911
2018;69010;maison; ;3;9,8;935;96;189
2018;69010;appartement; ;1;13,6;418;31;327
2018;69010;appartement; ;2;11,5;526;46;815
2018;69010;appartement; ;3;10;654;65;861
2018;69010;maison; ;4;9,3;826;88;424
2018;69010;appartement; ;1;13,7;418;30;329
2018;69010;appartement; ;2;11,5;524;46;825
2018;69010;appartement; ;3;10;656;66;911
2018;69010;maison; ;4;9,4;942;100;551
2018;69010;appartement; ;2;10,6;688;65;744
2018;69010;maison; ;4;10,1;942;93;130
2018;69010;appartement; ;1;15,8;396;25;101
2018;69010;appartement; ;2;12;521;43;262
2018;69010;appartement; ;3;10,1;653;65;251
2018;69010;appartement; ;2;9,9;702;71;1872
2018;69010;maison; ;4;9,1;941;103;421
2018;69010;appartement; ;1;12,8;430;33;228
2018;69010;appartement; ;2;11,3;526;47;563
2018;69010;appartement; ;3;10;658;66;660
2018;69010;appartement; ;2;10,6;688;65;744
2018;69010;appartement; ;1;15,8;396;25;101
2018;69010;appartement; ;2;12;521;43;262
2018;69010;appartement; ;3;10,1;653;65;251
2018;69010;maison; ;4;10,1;942;93;130
2018;69010;appartement; ;2;9,9;702;71;1872
2018;69010;appartement; ;1;12,8;430;33;228
2018;69010;appartement; ;2;11,3;526;47;563
2018;69010;appartement; ;3;10;658;66;660
2018;69010;maison; ;4;9,1;941;103;421
